latitude,longitude,ts
28.6038229,77.1841508,2022-02-27 00:41:35.000
28.6050685,77.1861516,2022-02-27 00:41:51.000
28.6064129,77.1877432,2022-02-27 00:42:06.000
28.6066693,77.1880032,2022-02-27 00:42:09.000
28.6077966,77.1890173,2022-02-27 00:42:21.000
28.6093311,77.1905009,2022-02-27 00:42:37.000
28.6104814,77.1910706,2022-02-27 00:42:52.000
28.6119628,77.1903738,2022-02-27 00:43:08.000
28.6121671,77.1903083,2022-02-27 00:43:10.000
28.6134938,77.1900417,2022-02-27 00:43:22.000
28.6153245,77.1900432,2022-02-27 00:43:38.000
28.6170744,77.1904454,2022-02-27 00:43:53.000
28.6187644,77.1913556,2022-02-27 00:44:08.000
28.6190639,77.1915612,2022-02-27 00:44:11.000
28.6200402,77.1924292,2022-02-27 00:44:23.000
28.6212392,77.1939905,2022-02-27 00:44:39.000
28.6221798,77.1958489,2022-02-27 00:44:55.000
28.6230066,77.1977177,2022-02-27 00:45:11.000
28.6230603,77.1978171,2022-02-27 00:45:12.000
28.6239015,77.1979978,2022-02-27 00:45:23.000
28.6239018,77.1980028,2022-02-27 00:45:23.700
28.6249971,77.1983463,2022-02-27 00:45:39.000
28.6242991,77.1998046,2022-02-27 00:45:55.000
28.6244846,77.200973,2022-02-27 00:46:10.000
28.6245954,77.2012518,2022-02-27 00:46:13.000
28.6251412,77.2024642,2022-02-27 00:46:24.000
28.6258677,77.2041095,2022-02-27 00:46:40.000
28.6266005,77.2057793,2022-02-27 00:46:55.000
28.627622,77.2067306,2022-02-27 00:47:10.000
28.6275087,77.2070528,2022-02-27 00:47:13.000
28.6277086,77.208243,2022-02-27 00:47:25.000
28.6284127,77.2098599,2022-02-27 00:47:41.000
28.6292332,77.2116793,2022-02-27 00:47:57.000
28.6300076,77.2134076,2022-02-27 00:48:12.000
28.6301022,77.2136432,2022-02-27 00:48:14.000
28.6306902,77.2149558,2022-02-27 00:48:26.000
28.6308954,77.2153727,2022-02-27 00:48:29.000
28.6315414,77.2165733,2022-02-27 00:48:44.000
28.6325723,77.2164539,2022-02-27 00:48:59.000
28.6340021,77.216928,2022-02-27 00:49:14.000
28.6344609,77.2172452,2022-02-27 00:49:19.000
28.6348975,77.2176512,2022-02-27 00:49:24.000
28.6348958,77.2176548,2022-02-27 00:49:24.854
28.6364614,77.2183702,2022-02-27 00:49:41.000
28.6380533,77.2184511,2022-02-27 00:49:56.000
28.6397921,77.218594,2022-02-27 00:50:12.000
28.6400621,77.2186149,2022-02-27 00:50:15.000
28.6406255,77.218656,2022-02-27 00:50:25.000
28.6407606,77.2186708,2022-02-27 00:50:30.000
28.6410218,77.2186587,2022-02-27 00:50:45.000
28.6411438,77.2186273,2022-02-27 00:51:00.000
28.6412351,77.2186069,2022-02-27 00:51:16.000
28.6412938,77.2186013,2022-02-27 00:51:20.000
28.6413219,77.2186006,2022-02-27 00:51:26.000
28.6413221,77.2186019,2022-02-27 00:51:27.000
28.6413226,77.2186027,2022-02-27 00:51:28.000
28.6413226,77.2186027,2022-02-27 00:51:28.866
28.6413248,77.218607,2022-02-27 00:51:44.000
28.6415699,77.2185511,2022-02-27 00:52:00.000
28.641693,77.2184973,2022-02-27 00:52:15.000
28.6417039,77.2184941,2022-02-27 00:52:20.000
28.6417059,77.2184932,2022-02-27 00:52:26.000
28.6417059,77.2184931,2022-02-27 00:52:28.000
28.6417566,77.2184694,2022-02-27 00:52:43.000
28.6417623,77.2184743,2022-02-27 00:52:59.000
28.6417623,77.2184726,2022-02-27 00:53:15.000
28.6417624,77.2184725,2022-02-27 00:53:18.000
28.641762,77.2184709,2022-02-27 00:53:26.000
28.641762,77.2184708,2022-02-27 00:53:26.352
28.6417627,77.218461,2022-02-27 00:53:42.000
28.6417628,77.2184606,2022-02-27 00:53:57.000
28.641946,77.2184983,2022-02-27 00:54:13.000
28.641954,77.2185035,2022-02-27 00:54:16.000
28.6420549,77.218565,2022-02-27 00:54:27.000
28.6421042,77.2186005,2022-02-27 00:54:30.000
28.6421687,77.2187715,2022-02-27 00:54:46.000
28.6421382,77.2188125,2022-02-27 00:55:01.000
28.6421065,77.2189729,2022-02-27 00:55:16.000
28.6421764,77.2190691,2022-02-27 00:55:20.000
28.6423413,77.219189,2022-02-27 00:55:27.000
28.6423456,77.2191938,2022-02-27 00:55:27.288
28.6423815,77.2194007,2022-02-27 00:55:38.639
30.1581763,78.1195604,2022-02-27 07:05:38.092
30.1611234,78.120477,2022-02-27 07:05:55.230
30.2346505,78.1434376,2022-02-27 07:16:14.831
30.2322958,78.1279467,2022-02-27 07:16:30.482
30.3089767,78.0341246,2022-02-27 07:32:40.000
30.3092078,78.0341992,2022-02-27 07:32:48.000
30.3092443,78.0342382,2022-02-27 07:33:04.891
30.309208,78.0342351,2022-02-27 07:33:22.050
30.3092138,78.0342328,2022-02-27 07:33:42.312
30.3092174,78.0342329,2022-02-27 07:34:01.063
30.3142511,78.0334905,2022-02-27 07:39:18.156
30.3143509,78.0335408,2022-02-27 07:39:34.564
30.3144092,78.0338722,2022-02-27 07:39:50.000
30.314408,78.0339459,2022-02-27 07:40:05.461
30.3143216,78.0335752,2022-02-27 07:40:24.068
30.3143695,78.0336637,2022-02-27 07:40:40.000
30.3143678,78.0336761,2022-02-27 07:40:55.114
30.314271,78.0337378,2022-02-27 07:41:14.097
30.314194,78.033833,2022-02-27 07:41:29.166
30.3141939,78.0339066,2022-02-27 07:41:58.782
30.3143146,78.0342022,2022-02-27 07:42:15.323
30.3141611,78.033851,2022-02-27 07:42:32.000
30.3431245,78.0482533,2022-03-08 06:49:26.516
30.3403455,78.0449082,2022-03-08 06:49:36.193
30.3403455,78.0449082,2022-03-08 06:49:38.637
30.3403448,78.0449034,2022-03-08 06:51:55.836
30.3403448,78.0449034,2022-03-08 06:53:55.850
30.3403448,78.0449034,2022-03-08 06:55:55.872
30.3403448,78.0449034,2022-03-08 06:56:19.669
30.3403487,78.0449,2022-03-08 06:58:20.963
30.3403487,78.0449,2022-03-08 07:00:20.980
30.3403487,78.0449,2022-03-08 07:01:58.216
30.3403487,78.0449,2022-03-08 07:38:07.052
30.3403487,78.0449,2022-03-08 08:14:28.275
30.3403441,78.0449103,2022-03-08 08:19:36.957
30.3403441,78.0449103,2022-03-08 08:21:50.076
30.3403461,78.0449092,2022-03-08 09:01:47.259
30.3403461,78.0449089,2022-03-08 09:25:50.151
30.3403462,78.0449084,2022-03-08 10:12:22.181
30.3403462,78.0449084,2022-03-08 11:28:05.904
30.3388644,78.0482533,2022-03-09 05:11:29.378
30.340347,78.0449072,2022-03-09 05:11:32.632
30.3366435,78.0557577,2022-03-13 07:33:43.289
30.3371475,78.0566769,2022-03-13 07:33:56.847
30.3374087,78.0570809,2022-03-13 07:34:10.023
30.3385995,78.0584253,2022-03-13 07:34:33.146
30.3483997,78.0620308,2022-03-13 07:38:19.653
30.3485477,78.0619388,2022-03-13 07:38:27.965
30.3527984,78.063759,2022-03-13 07:39:19.733
30.3527984,78.063759,2022-03-13 07:39:20.167
30.356063,78.0653713,2022-03-13 07:40:20.373
30.3590343,78.0667977,2022-03-13 07:41:20.944
30.3646723,78.0697064,2022-03-13 07:44:23.714
30.3658283,78.070717,2022-03-13 07:44:26.426
30.3682458,78.0731204,2022-03-13 07:45:23.945
30.3709253,78.0764253,2022-03-13 07:46:25.108
30.3713311,78.0771894,2022-03-13 07:47:25.706
30.3715786,78.0773159,2022-03-13 07:48:26.154
30.3788778,78.0856955,2022-03-13 07:49:28.016
30.3801724,78.0871013,2022-03-13 07:50:27.836
30.380276,78.0876294,2022-03-13 07:51:27.836
30.3802835,78.0875733,2022-03-13 07:51:29.134
30.3800132,78.0878447,2022-03-13 07:52:28.944
30.3800132,78.0878447,2022-03-13 07:52:29.055
30.3788839,78.0896172,2022-03-13 07:53:30.109
30.3795932,78.0885607,2022-03-13 07:53:31.245
30.3795933,78.0885608,2022-03-13 07:54:48.696
30.3797068,78.0884893,2022-03-13 07:54:50.255
30.3787991,78.0894299,2022-03-13 07:55:49.945
30.3787479,78.0894181,2022-03-13 07:56:50.873
30.3786356,78.0893088,2022-03-13 07:57:51.854
30.378046,78.0886026,2022-03-13 07:59:52.695
30.3785921,78.089515,2022-03-13 09:13:54.037
30.3387212,78.0483494,2022-03-20 14:35:59.714
30.3403564,78.0448852,2022-03-20 14:36:05.851
30.3358735,78.0543162,2022-03-24 13:18:53.383
30.337872,78.0528897,2022-03-24 13:18:57.826
30.3360552,78.0546602,2022-03-24 13:19:13.672
30.3362285,78.0550346,2022-03-24 13:19:33.749
30.3362913,78.0551817,2022-03-24 13:19:53.567
30.336403,78.0555243,2022-03-24 13:20:01.887
30.3365293,78.0556156,2022-03-24 13:20:04.419
30.3371764,78.0575142,2022-03-24 13:20:23.798
30.3383221,78.0581817,2022-03-24 13:20:43.749
30.3386159,78.0583174,2022-03-24 13:20:53.780
30.3395138,78.0598322,2022-03-24 13:21:02.648
30.3407332,78.060037,2022-03-24 13:21:33.823
30.3410142,78.060547,2022-03-24 13:21:53.827
30.3410863,78.0606351,2022-03-24 13:22:02.879
30.3411921,78.0606456,2022-03-24 13:22:13.848
30.3415095,78.0607207,2022-03-24 13:22:33.829
30.3416259,78.0606884,2022-03-24 13:22:53.948
30.3416432,78.0606612,2022-03-24 13:23:03.117
30.3416717,78.0606775,2022-03-24 13:23:04.599
30.3417156,78.0607214,2022-03-24 13:23:23.667
30.3418078,78.0607866,2022-03-24 13:23:43.741
30.3427507,78.0621231,2022-03-24 13:24:03.579
30.342959,78.0624501,2022-03-24 13:24:04.946
30.3465959,78.063281,2022-03-24 13:24:23.809
30.3462636,78.0633658,2022-03-24 13:24:33.686
30.3462868,78.0632645,2022-03-24 13:24:43.821
30.3473638,78.0635342,2022-03-24 13:25:03.621
30.3492019,78.0642982,2022-03-24 13:25:23.637
30.3501052,78.0652451,2022-03-24 13:25:33.526
30.3479938,78.063546,2022-03-24 13:25:43.679
30.3502991,78.0653567,2022-03-24 13:25:53.657
30.35173,78.0663948,2022-03-24 13:26:03.698
30.3522808,78.0667318,2022-03-24 13:26:05.539
30.3528748,78.0670824,2022-03-24 13:26:23.650
30.3529385,78.0671042,2022-03-24 13:26:43.697
30.3559863,78.0690127,2022-03-24 13:27:03.888
30.3561366,78.0691267,2022-03-24 13:27:23.698
30.3591103,78.0705893,2022-03-24 13:27:43.648
30.3592624,78.0706291,2022-03-24 13:28:03.829
30.3592922,78.0706243,2022-03-24 13:28:05.209
30.3598982,78.0711304,2022-03-24 13:28:07.259
30.3606443,78.0718232,2022-03-24 13:28:23.799
30.3611843,78.0723868,2022-03-24 13:28:43.718
30.363207,78.0739172,2022-03-24 13:29:03.668
30.3645664,78.0749563,2022-03-24 13:29:23.739
30.364774,78.0751708,2022-03-24 13:29:43.622
30.3655452,78.0772876,2022-03-24 13:30:03.748
30.3652935,78.0779379,2022-03-24 13:30:06.028
30.3652345,78.0783628,2022-03-24 13:30:07.920
30.3678658,78.0788287,2022-03-24 13:30:23.928
30.3684886,78.079025,2022-03-24 13:30:43.868
30.370444,78.0810295,2022-03-24 13:31:03.887
30.3706735,78.0813062,2022-03-24 13:31:06.337
30.371112,78.0818365,2022-03-24 13:31:08.198
30.3718439,78.0823715,2022-03-24 13:31:23.960
30.3726981,78.0846532,2022-03-24 13:31:43.940
30.3747723,78.0861964,2022-03-24 13:32:03.699
30.3746603,78.0860668,2022-03-24 13:32:23.778
30.3760819,78.0882238,2022-03-24 13:32:36.095
30.3369905,78.0471833,2022-03-28 08:22:05.086
30.3404977,78.0471342,2022-03-28 08:22:30.696
30.3403638,78.0448292,2022-03-28 08:22:45.768
30.3403836,78.0448994,2022-03-28 08:23:05.779
30.3403782,78.0449166,2022-03-28 08:25:06.082
30.3403671,78.0448962,2022-03-28 08:27:05.491
30.3403709,78.0449238,2022-03-28 08:29:16.370
30.3403583,78.0448691,2022-03-28 08:31:16.061
30.3403583,78.0448691,2022-03-28 08:33:09.446
30.3403598,78.0449206,2022-03-28 08:46:09.832
30.3403645,78.0449016,2022-03-28 09:22:45.273
30.3403645,78.0449016,2022-03-28 09:24:09.642
30.340358,78.0448844,2022-03-28 09:56:01.813
30.3403634,78.0448814,2022-03-28 09:58:02.751
30.3403664,78.0448612,2022-03-28 10:00:03.054
30.3370234,78.04754,2022-03-28 10:02:01.751
30.3403664,78.0448612,2022-03-28 10:04:02.782
30.3396073,78.0486099,2022-03-28 10:06:05.100
30.3403679,78.0448907,2022-03-28 10:12:08.700
30.3403644,78.0448934,2022-03-28 10:48:36.394
30.34036,78.0448859,2022-03-28 11:24:36.634
30.3403658,78.0448698,2022-03-28 11:51:09.408
30.3403659,78.0448655,2022-03-28 12:27:09.381
30.3403498,78.0449302,2022-03-28 12:40:44.829
30.3406463,78.0456022,2022-03-28 12:42:53.865
30.340652,78.0456486,2022-03-28 12:45:01.151
30.3406686,78.045677,2022-03-28 12:47:01.292
30.3406764,78.0456929,2022-03-28 12:49:02.221
30.3406901,78.0457078,2022-03-28 12:51:03.417
30.3406952,78.0457194,2022-03-28 12:53:05.502
30.3406982,78.0457288,2022-03-28 12:54:47.954
30.3407009,78.045729,2022-03-28 12:55:09.111
30.3407016,78.0457362,2022-03-28 12:57:22.054
30.3406996,78.0457283,2022-03-28 13:10:28.835
30.340696,78.0457242,2022-03-28 13:10:48.837
30.3406924,78.0457271,2022-03-28 13:23:24.397
30.3406923,78.0457232,2022-03-28 13:25:35.638
30.3406974,78.0457285,2022-03-28 13:27:45.192
30.3406969,78.0457282,2022-03-28 13:29:46.526
30.3406991,78.0457294,2022-03-28 13:31:48.507
30.3406966,78.0457272,2022-03-28 13:34:02.525
30.3406921,78.0457274,2022-03-28 13:36:04.594
30.3406909,78.0457181,2022-03-28 13:38:08.225
30.3406941,78.0457164,2022-03-28 13:38:28.189
30.3406943,78.0457146,2022-03-28 13:40:30.492
30.3406736,78.0457235,2022-03-28 13:42:31.563
30.3406802,78.0457128,2022-03-28 13:44:46.507
30.3406764,78.0457124,2022-03-28 13:46:48.523
30.3406005,78.0456931,2022-03-28 13:48:49.526
30.3403516,78.0449151,2022-03-28 13:51:01.512
30.3404221,78.0451215,2022-03-28 13:53:03.538
30.3404533,78.0455741,2022-03-28 13:55:03.765
30.3405841,78.0457266,2022-03-28 13:57:04.782
30.3406853,78.0457138,2022-03-28 13:59:04.745
30.3406953,78.0457226,2022-03-28 13:59:35.928
30.3406934,78.0457157,2022-03-28 14:00:02.626
30.340693,78.0457161,2022-03-28 14:02:04.468
30.3406923,78.0457184,2022-03-28 14:06:05.853
30.3406905,78.0457149,2022-03-28 14:33:51.030
30.3407046,78.0457207,2022-03-28 14:35:16.502
30.3407123,78.0457178,2022-03-28 14:36:44.178
30.3407145,78.0457196,2022-03-28 14:38:45.428
30.340667,78.0456415,2022-03-28 14:40:45.656
30.3406005,78.045737,2022-03-28 14:42:51.908
30.3406036,78.0457452,2022-03-28 14:44:52.519
30.3406512,78.0457516,2022-03-28 14:46:54.607
30.340543,78.0458381,2022-03-28 14:48:55.542
30.3405497,78.0458652,2022-03-28 14:51:01.530
30.3405778,78.0459082,2022-03-28 14:59:01.582
30.3406465,78.0457772,2022-03-28 14:59:37.569
30.3406465,78.0457772,2022-03-28 15:02:13.854
30.3406465,78.0457772,2022-03-28 15:04:13.925
30.3406545,78.0457767,2022-03-28 15:06:16.547
30.3406026,78.0457319,2022-03-28 15:08:22.422
30.3406728,78.0457619,2022-03-28 15:10:24.580
30.3406369,78.0455335,2022-03-28 15:12:25.540
30.340641,78.0455391,2022-03-28 15:14:27.499
30.340636,78.0456017,2022-03-28 15:16:28.425
30.340593,78.0455564,2022-03-28 15:18:30.586
30.3404914,78.0451929,2022-03-28 15:20:32.472
30.3405047,78.0456005,2022-03-28 15:22:39.218
30.3404161,78.0457246,2022-03-28 15:24:40.587
30.3404076,78.0456312,2022-03-28 15:26:02.244
30.3403867,78.0451621,2022-03-28 15:26:23.308
30.3403841,78.0449509,2022-03-28 15:28:23.683
30.340216,78.0453333,2022-03-28 15:30:25.608
30.3402656,78.0452063,2022-03-28 15:32:27.534
30.3402505,78.0453228,2022-03-28 15:34:29.460
30.3404068,78.0453349,2022-03-28 15:36:31.953
30.3403527,78.0453945,2022-03-28 15:38:32.684
30.3403851,78.0454504,2022-03-28 15:40:45.320
30.3403851,78.0454504,2022-03-28 15:42:46.468
30.3405178,78.0454437,2022-03-28 15:45:01.100
30.3404558,78.0453502,2022-03-28 15:47:03.549
30.3405155,78.0454691,2022-03-28 15:49:04.524
30.3405754,78.0454129,2022-03-28 15:51:06.537
30.3405469,78.0453544,2022-03-28 15:53:08.609
30.3404986,78.0454299,2022-03-28 15:55:09.560
30.3405005,78.0453178,2022-03-28 15:57:09.615
30.3404335,78.0453381,2022-03-28 15:59:11.424
30.3403679,78.0454286,2022-03-28 16:01:11.520
30.3405476,78.0454066,2022-03-28 16:03:23.569
30.3405444,78.0453604,2022-03-28 16:05:23.559
30.3405016,78.0453326,2022-03-28 16:07:25.539
30.3404642,78.0453771,2022-03-28 16:09:26.424
30.3404663,78.0453619,2022-03-28 16:11:29.182
30.3405105,78.0452845,2022-03-28 16:13:51.391
30.3404976,78.0452471,2022-03-28 16:15:53.242
30.3403447,78.0452868,2022-03-28 16:18:14.366
30.3403527,78.0453193,2022-03-28 16:20:16.286
30.3403238,78.0452573,2022-03-28 16:22:16.325
30.340337,78.0453887,2022-03-28 16:24:18.222
30.3404795,78.0452367,2022-03-28 16:26:18.593
30.3404798,78.0452558,2022-03-28 16:28:18.443
30.3403408,78.045355,2022-03-28 16:30:18.745
30.340503,78.0452391,2022-03-28 16:32:19.624
30.3404733,78.0452357,2022-03-28 16:34:19.942
30.3403006,78.0452165,2022-03-28 16:36:20.761
30.3404286,78.0452158,2022-03-28 16:38:25.525
30.3405273,78.045337,2022-03-28 16:40:26.563
30.340478,78.0452073,2022-03-28 16:42:28.696
30.3404015,78.0453125,2022-03-28 16:44:29.530
30.3402876,78.0453853,2022-03-28 16:46:29.634
30.3403277,78.0453341,2022-03-28 16:48:31.342
30.3403085,78.0453303,2022-03-28 16:50:32.157
30.3402848,78.0452334,2022-03-28 16:52:33.196
30.3403113,78.045016,2022-03-28 16:54:34.184
30.340429,78.0451558,2022-03-28 16:56:37.255
30.340429,78.0451558,2022-03-28 16:58:39.073
30.3403295,78.0453086,2022-03-28 17:00:41.168
30.340215,78.0459618,2022-03-28 17:02:42.123
30.340048,78.0462477,2022-03-28 17:04:43.295
30.3400689,78.0458496,2022-03-28 17:06:43.914
30.3400618,78.0458347,2022-03-28 17:08:46.178
30.3402831,78.0453504,2022-03-28 17:11:02.298
30.3402957,78.0452525,2022-03-28 17:13:04.328
30.3403902,78.0452537,2022-03-28 17:15:05.216
30.3403524,78.0451467,2022-03-28 17:17:14.229
30.3403893,78.0453138,2022-03-28 17:19:21.505
30.3404874,78.0452649,2022-03-28 17:21:23.209
30.3404686,78.045354,2022-03-28 17:23:25.269
30.3405214,78.0453286,2022-03-28 17:25:36.313
30.3404586,78.0452839,2022-03-28 17:27:38.338
30.3402934,78.0452509,2022-03-28 17:29:40.278
30.3402833,78.0453515,2022-03-28 17:31:42.213
30.3404718,78.0453649,2022-03-28 17:33:44.226
30.3404669,78.045354,2022-03-28 17:35:57.193
30.3403949,78.0454781,2022-03-28 17:38:01.296
30.3403824,78.0456327,2022-03-28 17:40:01.327
30.34043,78.0455459,2022-03-28 17:42:04.091
30.3404244,78.0455826,2022-03-28 17:44:05.003
30.3405015,78.045249,2022-03-28 17:46:07.087
30.3404138,78.0452434,2022-03-28 17:48:08.095
30.3406844,78.0457499,2022-03-28 17:50:31.568
30.3406884,78.0457534,2022-03-28 17:52:32.398
30.3406849,78.0457452,2022-03-28 17:54:35.312
30.3406937,78.0457444,2022-03-28 17:56:36.011
30.3406488,78.0455947,2022-03-28 17:58:38.080
30.3404961,78.045347,2022-03-28 18:00:38.988
30.3403375,78.0449759,2022-03-28 18:02:40.945
30.3403679,78.0448715,2022-03-28 18:04:41.979
30.340376,78.0448629,2022-03-28 18:06:43.996
30.3403646,78.0448736,2022-03-28 18:08:44.996
30.3403702,78.0448626,2022-03-28 18:10:47.049
30.3403702,78.0448626,2022-03-28 18:12:46.964
30.3403683,78.0448582,2022-03-28 18:15:02.036
30.3403658,78.0448586,2022-03-28 18:17:01.610
30.3403666,78.0448599,2022-03-28 18:19:02.838
30.3403651,78.0448591,2022-03-28 18:21:02.596
30.3403631,78.0448592,2022-03-28 18:23:03.727
30.3403631,78.0448592,2022-03-28 18:25:05.295
30.3403631,78.0448592,2022-03-28 18:27:03.130
30.3403683,78.0448578,2022-03-28 18:30:32.827
30.3403683,78.0448578,2022-03-28 18:33:00.424
30.3403683,78.0448578,2022-03-28 18:35:00.447
30.3403683,78.0448578,2022-03-28 18:37:00.485
30.3403683,78.0448578,2022-03-28 18:37:21.397
30.3403683,78.0448578,2022-03-28 18:39:25.406
30.3403683,78.0448578,2022-03-28 18:41:25.422
30.3403683,78.0448578,2022-03-28 18:43:25.443
30.3403683,78.0448578,2022-03-28 18:45:25.472
30.3403531,78.0448903,2022-03-28 18:47:47.349
30.3403531,78.0448903,2022-03-28 18:48:06.284
30.3403552,78.0448843,2022-03-28 18:50:08.561
30.3403582,78.0448883,2022-03-28 18:52:09.273
30.3403574,78.0448828,2022-03-28 18:54:09.361
30.3403569,78.0448895,2022-03-28 18:56:10.443
30.3403548,78.0449428,2022-03-28 18:58:24.351
30.3403548,78.0449428,2022-03-28 19:00:22.971
30.340339,78.0449253,2022-03-28 19:16:30.592
30.3403586,78.0448969,2022-03-28 19:55:46.560
30.3403591,78.044888,2022-03-28 20:13:33.694
30.3366754,78.0514631,2022-04-11 08:35:15.457
30.3403688,78.0449115,2022-04-11 08:35:23.597
30.3398047,78.0507498,2022-04-13 03:28:46.962
30.3403624,78.0510756,2022-04-13 03:28:53.537
30.3403666,78.0510715,2022-04-13 03:28:56.616
30.340354,78.0510824,2022-04-13 03:29:17.081
30.3403181,78.0511177,2022-04-13 03:29:33.354
30.3403107,78.0511416,2022-04-13 03:29:51.000
30.3403371,78.0510693,2022-04-13 03:30:32.636
30.3403065,78.0511222,2022-04-13 03:30:50.000
30.3403068,78.0511184,2022-04-13 03:31:04.078
30.3403061,78.0511198,2022-04-13 03:31:25.000
30.3403064,78.0511212,2022-04-13 03:31:40.000
30.3403064,78.0511215,2022-04-13 03:31:55.000
30.3403067,78.0511209,2022-04-13 03:32:15.000
30.3403067,78.0511211,2022-04-13 03:32:30.000
30.3403067,78.0511212,2022-04-13 03:32:45.000
30.3403066,78.0511216,2022-04-13 03:33:00.000
30.3403065,78.051122,2022-04-13 03:33:15.000
30.3403064,78.0511221,2022-04-13 03:33:30.000
30.3403064,78.0511223,2022-04-13 03:33:50.000
30.3403064,78.0511224,2022-04-13 03:34:10.000
30.3403066,78.0511207,2022-04-13 03:34:25.000
30.3403066,78.0511209,2022-04-13 03:34:45.000
30.3403065,78.0511207,2022-04-13 03:35:00.000
30.3403065,78.0511208,2022-04-13 03:35:20.000
30.3403064,78.0511211,2022-04-13 03:35:35.000
30.3403065,78.0511212,2022-04-13 03:35:55.000
30.3402527,78.0511725,2022-04-13 03:36:13.218
30.3393887,78.0518019,2022-04-13 03:36:32.517
30.3387719,78.0520846,2022-04-13 03:36:51.256
30.3364829,78.0534912,2022-04-13 03:37:10.338
30.3360608,78.0547433,2022-04-13 03:37:29.997
30.3360244,78.0547545,2022-04-13 03:37:49.056
30.3360007,78.0547405,2022-04-13 03:38:08.055
30.3360099,78.0546851,2022-04-13 03:38:26.939
30.3359821,78.0546679,2022-04-13 03:38:46.000
30.3359433,78.0546105,2022-04-13 03:39:04.016
30.3361476,78.0548069,2022-04-13 03:39:33.830
30.3361781,78.0548216,2022-04-13 03:41:34.975
30.3358399,78.0540633,2022-04-13 03:43:36.729
30.3238671,78.0419833,2022-04-13 03:45:38.723
30.3238671,78.0419833,2022-04-13 03:47:39.783
30.3238458,78.0420283,2022-04-13 03:48:48.190
30.3222301,78.0421476,2022-04-13 03:49:18.361
30.3206645,78.0416928,2022-04-13 03:50:16.377
30.3209644,78.0417826,2022-04-13 03:50:46.405
30.3209644,78.0417826,2022-04-13 03:53:02.760
30.3209756,78.041792,2022-04-13 03:55:02.797
30.3209756,78.041792,2022-04-13 03:57:10.691
30.3210062,78.0417964,2022-04-13 03:59:10.777
30.3210062,78.0417964,2022-04-13 04:01:11.865
30.3210036,78.0417967,2022-04-13 04:03:12.014
30.3210029,78.0417995,2022-04-13 04:05:12.963
30.3210067,78.0417918,2022-04-13 04:07:14.757
30.3210077,78.0417926,2022-04-13 04:09:16.738
30.3388243,78.0439733,2022-04-14 18:31:42.266
30.3407172,78.0457588,2022-04-14 18:31:52.063
30.3387985,78.04754,2022-04-15 03:21:00.240
30.3204872,78.0414766,2022-04-15 03:48:16.296
30.3178371,78.0396932,2022-04-15 05:03:31.406
30.321644,78.0386231,2022-04-15 05:39:27.530
30.321353,78.0387085,2022-04-15 05:39:34.548
30.321999,78.0386231,2022-04-15 05:46:12.539
30.3219756,78.0390817,2022-04-15 05:46:18.652
30.3236168,78.0407633,2022-04-15 05:59:14.593
30.3399625,78.0507748,2022-04-15 06:38:04.356
30.3399616,78.0507737,2022-04-15 06:38:09.591
30.3398971,78.0501862,2022-04-15 06:38:16.777
30.3398216,78.0501061,2022-04-15 06:38:38.539
30.3398012,78.048984,2022-04-15 06:40:38.675
30.3398004,78.0489809,2022-04-15 06:42:39.495
30.3403469,78.0465588,2022-04-15 06:44:39.675
30.3401918,78.04624,2022-04-15 06:46:41.178
30.3367988,78.0514019,2022-04-16 15:31:36.635
30.3404028,78.0449094,2022-04-16 15:31:44.662
30.3404028,78.0449094,2022-04-16 15:31:45.347
30.3403816,78.0448956,2022-04-16 15:32:50.528
30.34038,78.0448814,2022-04-16 15:35:00.548
30.34038,78.0448814,2022-04-16 15:37:00.564
30.34038,78.0448814,2022-04-16 15:39:00.590
30.34038,78.0448814,2022-04-16 15:41:01.939
30.34038,78.0448814,2022-04-16 15:43:12.388
30.34038,78.0448814,2022-04-16 15:45:01.185
30.34038,78.0448814,2022-04-16 15:45:50.445
30.34038,78.0448814,2022-04-16 15:47:50.466
30.34038,78.0448814,2022-04-16 15:49:57.814
30.34038,78.0448814,2022-04-16 15:51:57.849
30.3403758,78.0449311,2022-04-16 15:58:38.721
30.3403783,78.0448621,2022-04-16 16:02:11.684
30.3403722,78.0448711,2022-04-16 16:04:11.863
30.3403722,78.0448711,2022-04-16 16:06:12.142
30.3403722,78.0448711,2022-04-16 16:06:39.117
30.3403722,78.0448711,2022-04-16 16:16:16.404
30.3403722,78.0448711,2022-04-16 16:18:16.432
30.3403722,78.0448711,2022-04-16 16:20:16.478
30.3403722,78.0448711,2022-04-16 16:22:16.527
30.3403722,78.0448711,2022-04-16 16:25:00.422
30.3403722,78.0448711,2022-04-16 16:27:33.104
30.3403722,78.0448711,2022-04-16 16:30:00.013
30.3403765,78.0448906,2022-04-16 16:32:41.208
30.3403436,78.0449562,2022-04-16 16:34:41.300
30.3403421,78.0449596,2022-04-16 16:36:56.056
30.3406837,78.0457151,2022-04-16 16:38:56.861
30.3367988,78.0514019,2022-04-17 09:38:54.647
30.3403776,78.0448628,2022-04-17 09:39:04.154
30.3350976,78.053603,2022-04-17 12:16:55.351
30.3354454,78.0538487,2022-04-17 12:17:21.310
30.3345699,78.0527779,2022-04-17 12:19:22.510
30.3345995,78.0529241,2022-04-17 12:21:23.701
30.3345581,78.0526645,2022-04-17 12:23:24.564
30.3345331,78.052474,2022-04-17 12:25:26.278
30.3325192,78.0496113,2022-04-17 12:27:27.343
